Latitude_Degrees;Longitude_Degrees;Ocean_Name;Ecoregion_Name;Distance_to_Shore;Exposure;Turbidity;Cyclone_Frequency;Date_Year;Percent_Bleaching;Temperature_Kelvin;Temperature_Mean
6.1802;118.0634;Pacific;Sulu Sea;478.09;Sometimes;0.1649;54.45;2015;0;303.89;302.56
6.1802;118.0634;Pacific;Sulu Sea;478.09;Sometimes;0.1649;54.45;2015;0;303.89;302.56
6.1802;118.0634;Pacific;Sulu Sea;478.09;Sometimes;0.1649;54.45;2015;0;303.89;302.56
6.1802;118.0634;Pacific;Sulu Sea;478.09;Sometimes;0.1649;54.45;2016;0;303.9;302.56
6.1802;118.0634;Pacific;Sulu Sea;478.09;Sometimes;0.1649;54.45;2016;0;303.9;302.56
6.1802;118.0634;Pacific;Sulu Sea;478.09;Sometimes;0.1649;54.45;2016;0;303.9;302.56
6.1802;118.0634;Pacific;Sulu Sea;478.09;Sometimes;0.1649;54.45;2016;0;303.9;302.56
6.3498;116.3097;Pacific;Sunda Shelf south-east Asia;85.03;Sheltered;0.1711;53.80;2013;0;301.52;302.32
6.3498;116.3097;Pacific;Sunda Shelf south-east Asia;85.03;Sheltered;0.1711;53.80;2013;0;301.52;302.32
6.3544;116.3111;Pacific;Sunda Shelf south-east Asia;321.27;Exposed;0.1711;53.80;2019;0;304.16;302.32
6.3544;116.3111;Pacific;Sunda Shelf south-east Asia;321.27;Exposed;0.1711;53.80;2019;0;304.16;302.32
6.3544;116.3111;Pacific;Sunda Shelf south-east Asia;321.27;Exposed;0.1711;53.80;2018;0;302.98;302.32
6.3544;116.3111;Pacific;Sunda Shelf south-east Asia;321.27;Exposed;0.1711;53.80;2018;0;302.98;302.32
6.3684;116.3189;Pacific;Sunda Shelf south-east Asia;194.39;Exposed;0.1711;53.80;2018;0;302.98;302.32
6.3684;116.3189;Pacific;Sunda Shelf south-east Asia;194.39;Exposed;0.1711;53.80;2018;0;302.98;302.32
6.3720;116.3240;Pacific;Sunda Shelf south-east Asia;138.34;Exposed;0.1711;53.80;2019;0;303.95;302.25
6.3720;116.3240;Pacific;Sunda Shelf south-east Asia;138.34;Exposed;0.1711;53.80;2019;0;303.95;302.25
6.3720;116.3240;Pacific;Sunda Shelf south-east Asia;138.34;Exposed;0.1711;53.80;2017;0;305.35;302.25
6.3720;116.3240;Pacific;Sunda Shelf south-east Asia;138.34;Exposed;0.1711;53.80;2017;0;305.35;302.25
6.3720;116.3240;Pacific;Sunda Shelf south-east Asia;138.34;Exposed;0.1711;53.80;2018;0;302.94;302.25
6.3720;116.3240;Pacific;Sunda Shelf south-east Asia;138.34;Exposed;0.1711;53.80;2018;0;302.94;302.25
6.3742;116.3431;Pacific;Sunda Shelf south-east Asia;232.26;Sheltered;0.1595;53.89;2019;0;303.69;302.21
6.3742;116.3431;Pacific;Sunda Shelf south-east Asia;232.26;Sheltered;0.1595;53.89;2019;0;303.69;302.21
6.3742;116.3431;Pacific;Sunda Shelf south-east Asia;232.26;Sheltered;0.1595;53.89;2018;0;302.87;302.21
6.3742;116.3431;Pacific;Sunda Shelf south-east Asia;232.26;Sheltered;0.1595;53.89;2018;0;302.87;302.21
6.3894;116.3312;Pacific;Sunda Shelf south-east Asia;309.56;Sheltered;0.2617;53.80;2013;0;301.79;302.2
6.3894;116.3312;Pacific;Sunda Shelf south-east Asia;309.56;Sheltered;0.2617;53.80;2013;0;301.79;302.2
6.3900;116.3228;Pacific;Sunda Shelf south-east Asia;713.69;Exposed;0.2617;53.80;2019;0;303.69;302.21
6.3900;116.3228;Pacific;Sunda Shelf south-east Asia;713.69;Exposed;0.2617;53.80;2019;0;303.69;302.21
6.3900;116.3228;Pacific;Sunda Shelf south-east Asia;713.69;Exposed;0.2617;53.80;2018;0;302.87;302.21
6.3900;116.3228;Pacific;Sunda Shelf south-east Asia;713.69;Exposed;0.2617;53.80;2018;0;302.87;302.21
6.3936;116.3282;Pacific;Sunda Shelf south-east Asia;126.76;Sheltered;0.2617;53.80;2019;0;303.69;302.21
6.3936;116.3282;Pacific;Sunda Shelf south-east Asia;126.76;Sheltered;0.2617;53.80;2019;0;303.69;302.21
6.3936;116.3282;Pacific;Sunda Shelf south-east Asia;126.76;Sheltered;0.2617;53.80;2015;0;303.87;302.2
6.3936;116.3282;Pacific;Sunda Shelf south-east Asia;126.76;Sheltered;0.2617;53.80;2015;0;303.87;302.2
6.3936;116.3282;Pacific;Sunda Shelf south-east Asia;126.76;Sheltered;0.2617;53.80;2018;0;302.87;302.21
6.3936;116.3282;Pacific;Sunda Shelf south-east Asia;126.76;Sheltered;0.2617;53.80;2018;0;302.87;302.21
6.5078;117.9111;Pacific;Sulu Sea;659.15;Sheltered;0.0770;54.44;2010;0;302.85;302.22
6.5078;117.9111;Pacific;Sulu Sea;659.15;Sheltered;0.0770;54.44;2010;0;302.85;302.22
6.5078;117.9203;Pacific;Sulu Sea;22.68;Sheltered;0.0612;54.44;2011;0;301.58;302.22
6.5078;117.9203;Pacific;Sulu Sea;22.68;Sheltered;0.0612;54.44;2011;0;301.58;302.22
6.5136;117.9207;Pacific;Sulu Sea;705.85;Exposed;0.0612;54.44;2010;0;303.43;302.22
6.5136;117.9207;Pacific;Sulu Sea;705.85;Exposed;0.0612;54.44;2010;0;303.43;302.22
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2014;0;302.66;301.95
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2014;0;302.66;301.95
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2018;0;303.29;301.97
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2018;0;303.29;301.97
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2012;0;302.67;301.95
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2012;0;302.67;301.95
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2013;0;302.57;301.95
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2013;0;302.57;301.95
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2013;0;303.41;301.95
6.7065;116.3347;Pacific;Sunda Shelf south-east Asia;1094.52;Sheltered;0.0844;53.85;2013;0;303.41;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2015;0;303.82;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2015;0;303.82;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2012;0;302.67;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2012;0;302.67;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2013;0;302.68;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2013;0;302.68;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2014;0;302.66;301.95
6.7066;116.3212;Pacific;Sunda Shelf south-east Asia;127.2;Sheltered;0.0869;53.77;2014;0;302.66;301.95
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2015;0;303.46;301.91
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2015;0;303.46;301.91
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2018;0;303.29;301.92
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2018;0;303.29;301.92
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2014;0;302.73;301.91
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2014;0;302.73;301.91
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2013;0;302.95;301.91
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2013;0;302.95;301.91
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2012;0;302.79;301.91
6.7127;116.3295;Pacific;Sunda Shelf south-east Asia;668.73;Sheltered;0.0948;53.77;2012;0;302.79;301.91
6.7134;116.3234;Pacific;Sunda Shelf south-east Asia;746.16;Sheltered;0.0948;53.77;2013;0;301.57;301.91
6.7134;116.3234;Pacific;Sunda Shelf south-east Asia;746.16;Sheltered;0.0948;53.77;2013;0;301.57;301.91
6.7164;116.3491;Pacific;Sunda Shelf south-east Asia;59.09;Sheltered;0.1289;53.85;2012;0;302.79;301.91
6.7164;116.3491;Pacific;Sunda Shelf south-east Asia;59.09;Sheltered;0.1289;53.85;2012;0;302.79;301.91
6.9477;117.0105;Pacific;Sulu Sea;2252.73;Sheltered;0.1866;54.07;2015;0;303.41;302.12
6.9477;117.0105;Pacific;Sulu Sea;2252.73;Sheltered;0.1866;54.07;2015;0;303.41;302.12
7.0738;117.0220;Pacific;Sulu Sea;284.42;Sheltered;0.0768;54.05;2015;0;303.76;302.07
7.0738;117.0220;Pacific;Sulu Sea;284.42;Sheltered;0.0768;54.05;2015;0;303.76;302.07
7.0738;117.0220;Pacific;Sulu Sea;284.42;Sheltered;0.0768;54.05;2015;0;303.76;302.07
7.0738;117.0220;Pacific;Sulu Sea;284.42;Sheltered;0.0768;54.05;2015;0;303.76;302.07
7.0762;117.0148;Pacific;Sulu Sea;683.9;Sheltered;0.0768;54.05;2017;0;302.52;302.08
7.0762;117.0148;Pacific;Sulu Sea;683.9;Sheltered;0.0768;54.05;2017;0;302.52;302.08
7.0851;117.0389;Pacific;Sulu Sea;213.81;Sheltered;0.0692;54.04;2017;0;302.86;302.07
7.0851;117.0389;Pacific;Sulu Sea;213.81;Sheltered;0.0692;54.04;2017;0;302.86;302.07
7.0851;117.0389;Pacific;Sulu Sea;213.81;Sheltered;0.0692;54.04;2015;0;303.71;302.05
7.0851;117.0389;Pacific;Sulu Sea;213.81;Sheltered;0.0692;54.04;2015;0;303.71;302.05
7.0905;117.0552;Pacific;Sulu Sea;86.5;Sheltered;0.0758;54.04;2015;0;303.71;302.05
7.0905;117.0552;Pacific;Sulu Sea;86.5;Sheltered;0.0758;54.04;2015;0;303.71;302.05
7.0905;117.0552;Pacific;Sulu Sea;86.5;Sheltered;0.0758;54.04;2017;0;302.86;302.07
7.0905;117.0552;Pacific;Sulu Sea;86.5;Sheltered;0.0758;54.04;2017;0;302.86;302.07
7.1005;117.0295;Pacific;Sulu Sea;1564.61;Sheltered;0.0692;54.04;2015;0;303.71;302.05
7.1005;117.0295;Pacific;Sulu Sea;1564.61;Sheltered;0.0692;54.04;2015;0;303.71;302.05
3.1056;73.5661;Indian;Maldive Islands;495.03;Sheltered;0.0645;42.44;2017;0;302.44;301.97
3.1056;73.5661;Indian;Maldive Islands;495.03;Sheltered;0.0645;42.44;2017;0;302.44;301.97
3.1056;73.5661;Indian;Maldive Islands;495.03;Sheltered;0.0645;42.44;2017;0;302.44;301.97
3.1056;73.5661;Indian;Maldive Islands;495.03;Sheltered;0.0645;42.44;2017;0;302.44;301.97
3.1056;73.6181;Indian;Maldive Islands;2551.86;Exposed;0.0617;42.44;2017;0;302.27;301.92
3.1056;73.6181;Indian;Maldive Islands;2551.86;Exposed;0.0617;42.44;2017;0;302.27;301.92
3.2242;73.4334;Indian;Maldive Islands;806.49;Sheltered;0.0615;42.45;2017;0;302.07;301.97
3.2242;73.4334;Indian;Maldive Islands;806.49;Sheltered;0.0615;42.45;2017;0;302.07;301.97
3.435;73.4222;Indian;Maldive Islands;855.84;Sheltered;0.0825;42.45;2017;0;301.76;301.93
3.435;73.4222;Indian;Maldive Islands;855.84;Sheltered;0.0825;42.45;2017;0;301.76;301.93
3.4484;73.7546;Indian;Maldive Islands;495.96;Sheltered;0.0499;42.43;2017;0;302.26;301.9
3.4484;73.7546;Indian;Maldive Islands;495.96;Sheltered;0.0499;42.43;2017;0;302.26;301.9
3.4484;73.7546;Indian;Maldive Islands;495.96;Sheltered;0.0499;42.43;2017;0;302.26;301.9
3.4484;73.7546;Indian;Maldive Islands;495.96;Sheltered;0.0499;42.43;2017;0;302.26;301.9
3.4946;72.8233;Indian;Maldive Islands;2066.54;Sheltered;0.0528;42.47;2017;0;302.25;301.9
3.4946;72.8233;Indian;Maldive Islands;2066.54;Sheltered;0.0528;42.47;2017;0;302.25;301.9
3.6339;72.9547;Indian;Maldive Islands;100.44;Sheltered;0.0785;42.46;2012;0;302.79;301.83
3.6339;72.9547;Indian;Maldive Islands;100.44;Sheltered;0.0785;42.46;2012;0;302.79;301.83
3.7302;72.7606;Indian;Maldive Islands;3240.37;Sheltered;0.0765;42.47;2011;0;303.94;301.87
3.7302;72.7606;Indian;Maldive Islands;3240.37;Sheltered;0.0765;42.47;2011;0;303.94;301.87
3.7302;72.7606;Indian;Maldive Islands;3240.37;Sheltered;0.0765;42.47;2017;0;302.25;301.87
3.7302;72.7606;Indian;Maldive Islands;3240.37;Sheltered;0.0765;42.47;2017;0;302.25;301.87
3.7302;72.7606;Indian;Maldive Islands;3240.37;Sheltered;0.0765;42.47;2017;0;302.25;301.87
3.7302;72.7606;Indian;Maldive Islands;3240.37;Sheltered;0.0765;42.47;2017;0;302.25;301.87
4.0258;72.8057;Indian;Maldive Islands;588.01;Sheltered;0.0832;42.45;2017;0;302.17;301.81
4.0258;72.8057;Indian;Maldive Islands;588.01;Sheltered;0.0832;42.45;2017;0;302.17;301.81
4.0258;72.8057;Indian;Maldive Islands;588.01;Sheltered;0.0832;42.45;2017;0;302.17;301.81
4.0258;72.8057;Indian;Maldive Islands;588.01;Sheltered;0.0832;42.45;2017;0;302.17;301.81
4.0580;72.9563;Indian;Maldive Islands;1731.76;Exposed;0.0751;42.44;2011;0;303.57;301.83
4.0580;72.9563;Indian;Maldive Islands;1731.76;Exposed;0.0751;42.44;2011;0;303.57;301.83
4.0580;72.9563;Indian;Maldive Islands;1731.76;Exposed;0.0751;42.44;2011;0;303.57;301.83
4.0580;72.9563;Indian;Maldive Islands;1731.76;Exposed;0.0751;42.44;2011;0;303.57;301.83
4.0580;72.9563;Indian;Maldive Islands;1731.76;Exposed;0.0751;42.44;2017;0;302.47;301.83
4.0580;72.9563;Indian;Maldive Islands;1731.76;Exposed;0.0751;42.44;2017;0;302.47;301.83
4.1188;73.4672;Indian;Maldive Islands;65.67;Sheltered;0.0639;42.41;2017;0;302.46;301.83
4.1188;73.4672;Indian;Maldive Islands;65.67;Sheltered;0.0639;42.41;2017;0;302.46;301.83
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2017;0;302.29;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2017;0;302.29;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2011;0;302.02;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2011;0;302.02;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2017;0;302.29;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2017;0;302.29;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2017;0;302.29;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2017;0;302.29;301.86
4.2681;73.4888;Indian;Maldive Islands;65.22;Sheltered;0.0878;42.39;2017;0;302.69;301.77
4.2681;73.4888;Indian;Maldive Islands;65.22;Sheltered;0.0878;42.39;2017;0;302.69;301.77
4.2681;73.4888;Indian;Maldive Islands;65.22;Sheltered;0.0878;42.39;2017;0;302.69;301.77
4.2681;73.4888;Indian;Maldive Islands;65.22;Sheltered;0.0878;42.39;2017;0;302.69;301.77
4.5208;73.3611;Indian;Maldive Islands;617.25;Exposed;0.0809;42.35;2014;0;301.78;301.81
4.5208;73.3611;Indian;Maldive Islands;617.25;Exposed;0.0809;42.35;2014;0;301.78;301.81
4.5278;73.4222;Indian;Maldive Islands;2329.91;Sheltered;0.0707;42.35;2014;0;302.04;301.81
4.5278;73.4222;Indian;Maldive Islands;2329.91;Sheltered;0.0707;42.35;2014;0;302.04;301.81
5.7217;73.4034;Indian;Maldive Islands;1230.35;Sheltered;0.049;41.88;2017;0;302.46;301.73
5.7217;73.4034;Indian;Maldive Islands;1230.35;Sheltered;0.049;41.88;2017;0;302.46;301.73
3.5222;72.8992;Indian;Maldive Islands;2545.48;Sheltered;0.0789;42.46;2016;0;303.13;301.87
3.5222;72.8992;Indian;Maldive Islands;2545.48;Sheltered;0.0789;42.46;2016;0;303.13;301.87
3.6509;72.8173;Indian;Maldive Islands;446.28;Sheltered;0.0762;42.47;2012;0;302.39;301.86
3.6509;72.8173;Indian;Maldive Islands;446.28;Sheltered;0.0762;42.47;2012;0;302.39;301.86
3.6546;72.8214;Indian;Maldive Islands;193.13;Sheltered;0.0762;42.47;2012;0;302.39;301.86
3.6546;72.8214;Indian;Maldive Islands;193.13;Sheltered;0.0762;42.47;2012;0;302.39;301.86
3.6546;72.8214;Indian;Maldive Islands;193.13;Sheltered;0.0762;42.47;2016;0;302.13;301.86
3.6546;72.8214;Indian;Maldive Islands;193.13;Sheltered;0.0762;42.47;2016;0;302.13;301.86
3.6546;72.8214;Indian;Maldive Islands;193.13;Sheltered;0.0762;42.47;2016;0;302.13;301.86
3.6546;72.8214;Indian;Maldive Islands;193.13;Sheltered;0.0762;42.47;2016;0;302.13;301.86
3.8400;72.7632;Indian;Maldive Islands;2937.91;Sheltered;0.0833;42.46;2011;0;302.82;301.84
3.8400;72.7632;Indian;Maldive Islands;2937.91;Sheltered;0.0833;42.46;2011;0;302.82;301.84
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2018;0;302.1;301.86
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2018;0;302.1;301.86
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2018;0;302.1;301.86
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2018;0;302.1;301.86
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2017;0;302.95;301.86
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2017;0;302.95;301.86
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2017;0;302.95;301.86
3.8448;72.7511;Indian;Maldive Islands;3243.69;Sheltered;0.0833;42.46;2017;0;302.95;301.86
3.9247;73.4538;Indian;Maldive Islands;272.18;Sheltered;0.0905;42.43;2012;0;302.26;301.84
3.9247;73.4538;Indian;Maldive Islands;272.18;Sheltered;0.0905;42.43;2012;0;302.26;301.84
4.0007;72.9346;Indian;Maldive Islands;1547.25;Sheltered;0.0675;42.44;2012;0;302.86;301.83
4.0007;72.9346;Indian;Maldive Islands;1547.25;Sheltered;0.0675;42.44;2012;0;302.86;301.83
4.0149;72.8052;Indian;Maldive Islands;1019.75;Sheltered;0.0832;42.45;2013;0;300.7;301.81
4.0149;72.8052;Indian;Maldive Islands;1019.75;Sheltered;0.0832;42.45;2013;0;300.7;301.81
4.0149;72.8052;Indian;Maldive Islands;1019.75;Sheltered;0.0832;42.45;2013;0;300.7;301.81
4.0149;72.8052;Indian;Maldive Islands;1019.75;Sheltered;0.0832;42.45;2013;0;300.7;301.81
4.0171;72.8052;Indian;Maldive Islands;1190.34;Sheltered;0.0832;42.45;2018;0;301.85;301.82
4.0171;72.8052;Indian;Maldive Islands;1190.34;Sheltered;0.0832;42.45;2018;0;301.85;301.82
4.0171;72.8052;Indian;Maldive Islands;1190.34;Sheltered;0.0832;42.45;2016;0;301.95;301.81
4.0171;72.8052;Indian;Maldive Islands;1190.34;Sheltered;0.0832;42.45;2016;0;301.95;301.81
4.0171;72.8052;Indian;Maldive Islands;1190.34;Sheltered;0.0832;42.45;2018;0;301.85;301.82
4.0171;72.8052;Indian;Maldive Islands;1190.34;Sheltered;0.0832;42.45;2018;0;301.85;301.82
4.0484;72.9574;Indian;Maldive Islands;2693.21;Exposed;0.0751;42.44;2011;0;303.57;301.83
4.0484;72.9574;Indian;Maldive Islands;2693.21;Exposed;0.0751;42.44;2011;0;303.57;301.83
4.0549;72.9571;Indian;Maldive Islands;2004.49;Exposed;0.0751;42.44;2017;0;302.64;301.84
4.0549;72.9571;Indian;Maldive Islands;2004.49;Exposed;0.0751;42.44;2017;0;302.64;301.84
4.0549;72.9571;Indian;Maldive Islands;2004.49;Exposed;0.0751;42.44;2013;0;300.11;301.83
4.0549;72.9571;Indian;Maldive Islands;2004.49;Exposed;0.0751;42.44;2013;0;300.11;301.83
4.0549;72.9571;Indian;Maldive Islands;2004.49;Exposed;0.0751;42.44;2017;0;302.64;301.84
4.0549;72.9571;Indian;Maldive Islands;2004.49;Exposed;0.0751;42.44;2017;0;302.64;301.84
4.0558;72.9564;Indian;Maldive Islands;1894.03;Exposed;0.0751;42.44;2018;0;301.84;301.84
4.0558;72.9564;Indian;Maldive Islands;1894.03;Exposed;0.0751;42.44;2018;0;301.84;301.84
4.0558;72.9564;Indian;Maldive Islands;1894.03;Exposed;0.0751;42.44;2018;0;301.84;301.84
4.0558;72.9564;Indian;Maldive Islands;1894.03;Exposed;0.0751;42.44;2018;0;301.84;301.84
4.1043;73.4265;Indian;Maldive Islands;2060.25;Sheltered;0.0886;42.41;2011;0;302.41;301.83
4.1043;73.4265;Indian;Maldive Islands;2060.25;Sheltered;0.0886;42.41;2011;0;302.41;301.83
4.1184;73.4684;Indian;Maldive Islands;1333.37;Sheltered;0.0639;42.41;2012;0;301.95;301.83
4.1184;73.4684;Indian;Maldive Islands;1333.37;Sheltered;0.0639;42.41;2012;0;301.95;301.83
4.2381;73.5315;Indian;Maldive Islands;888.46;Sheltered;0.0818;42.39;2014;0;301.83;301.76
4.2381;73.5315;Indian;Maldive Islands;888.46;Sheltered;0.0818;42.39;2014;0;301.83;301.76
4.2563;72.9893;Indian;Maldive Islands;521.31;Exposed;0.0935;42.42;2013;0;301.42;301.88
4.2563;72.9893;Indian;Maldive Islands;521.31;Exposed;0.0935;42.42;2013;0;301.42;301.88
4.2565;72.986;Indian;Maldive Islands;165.6;Exposed;0.0935;42.42;2011;0;302.02;301.88
4.2565;72.986;Indian;Maldive Islands;165.6;Exposed;0.0935;42.42;2011;0;302.02;301.88
4.2834;73.4281;Indian;Maldive Islands;81.49;Sheltered;0.0894;42.39;2016;0;302.45;301.79
4.2834;73.4281;Indian;Maldive Islands;81.49;Sheltered;0.0894;42.39;2016;0;302.45;301.79
4.2843;73.4263;Indian;Maldive Islands;43.89;Sheltered;0.0894;42.39;2012;0;301.66;301.79
4.2843;73.4263;Indian;Maldive Islands;43.89;Sheltered;0.0894;42.39;2012;0;301.66;301.79
4.2882;73.4203;Indian;Maldive Islands;705.56;Sheltered;0.0894;42.39;2011;0;303.07;301.79
4.2882;73.4203;Indian;Maldive Islands;705.56;Sheltered;0.0894;42.39;2011;0;303.07;301.79
16.7614;-62.2294;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;364.72;Sheltered;0.0289;54.81;2012;0;299.71;300.42
16.7614;-62.2294;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;364.72;Sheltered;0.0289;54.81;2012;0;299.71;300.42
16.7876;-62.2177;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;250.91;Sheltered;0.0289;54.81;2012;0;299.9;300.42
16.7876;-62.2177;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;250.91;Sheltered;0.0289;54.81;2012;0;299.9;300.42
16.8215;-62.206;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;199.88;Sometimes;0.0304;54.81;2012;0;299.89;300.37
16.8215;-62.206;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;199.88;Sometimes;0.0304;54.81;2012;0;299.89;300.37
10.1474;97.9704;Pacific;Andaman Sea;152.34;Sheltered;0.073;47.65;2013;0;303.45;301.63
10.1474;97.9704;Pacific;Andaman Sea;152.34;Sheltered;0.073;47.65;2013;0;303.45;301.63
10.1579;98.1388;Pacific;Andaman Sea;195.04;Sheltered;0.0996;47.65;2013;0;303.86;301.8
10.1579;98.1388;Pacific;Andaman Sea;195.04;Sheltered;0.0996;47.65;2013;0;303.86;301.8
10.4659;98.2446;Pacific;Andaman Sea;190.3;Sheltered;0.1131;47.77;2013;0;303.62;301.76
10.4659;98.2446;Pacific;Andaman Sea;190.3;Sheltered;0.1131;47.77;2013;0;303.62;301.76
10.4659;98.2446;Pacific;Andaman Sea;190.3;Sheltered;0.1131;47.77;2013;0;303.62;301.76
10.4659;98.2446;Pacific;Andaman Sea;190.3;Sheltered;0.1131;47.77;2013;0;303.62;301.76
10.4730;98.1714;Pacific;Andaman Sea;59.44;Sheltered;0.0957;47.77;2013;0;303.15;301.71
10.4730;98.1714;Pacific;Andaman Sea;59.44;Sheltered;0.0957;47.77;2013;0;303.15;301.71
10.5710;98.0309;Pacific;Andaman Sea;81.76;Sheltered;0.0773;47.58;2013;0;303.24;301.72
10.5710;98.0309;Pacific;Andaman Sea;81.76;Sheltered;0.0773;47.58;2013;0;303.24;301.72
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2011;0;301.92;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2011;0;301.92;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2011;0;300.72;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2011;0;300.72;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2012;0;301.60;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2012;0;301.60;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2013;0;301.80;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2013;0;301.80;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2012;0;301.60;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2012;0;301.60;300.14
12.0410;-68.7508;Atlantic;Netherlands Antilles and south Caribbean;12.89;Exposed;0.0369;51.76;2011;0;300.72;300.14
